Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2003-04,SB 5437,5437,,,,,2003-05-20,1,1,SB 5437,Effective date 7/27/2003.,0,C 413 L 03,0,0,2003-01-24,AN ACT Relating to appeals from decisions by the school district regional committee;,0,Allowing all parties to appeal from adverse decisions of school district regional committees.,Senate,1583,S-0777.1,0,0,0,0,School dstrct regional comm,Bill,B,(Benton),1,0
1,0,2003-04,SB 5438,5438,,,,,2004-01-12,0,0,SB 5438,"By resolution, reintroduced and retained in present status.",0,S Economic Dev,0,0,2003-01-24,AN ACT Relating to sales and use tax exemptions for new employment positions;,0,Providing sales and use tax exemptions on construction of new manufacturing facilities that increase employment of Washington citizens.,Senate,1583,S-0550.4,0,0,0,0,New jobs tax exemptions,Bill,B,(Benton),0,0
1,0,2003-04,SB 5439,5439,,,,,2004-01-12,0,0,SB 5439,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-01-24,AN ACT Relating to the taxation of nonresident athletes or entertainers;,0,Imposing a tax on nonresident athletes.,Senate,207,S-0939.1,0,0,0,0,Nonresident athlete tax,Bill,B,(Jacobsen),1,0
1,0,2003-04,SB 5440,5440,,2003-04,HB 1570,HRules R,2004-01-12,0,0,SB 5440,"By resolution, reintroduced and retained in present status.",0,S Govt Op & El,0,0,2003-01-24,AN ACT Relating to the state poet laureate;,0,Creating the position of poet laureate.,Senate,207,S-0688.2,0,0,0,0,Poet laureate,Bill,B,(Jacobsen),0,0
1,0,2003-04,SB 5441,5441,,,,,2004-01-12,0,0,SB 5441,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-24,AN ACT Relating to paper size of initiative and referendum petitions;,0,Allowing initiative and referendum petitions on 8 1/2 by 11 paper.,Senate,361,S-0901.1,0,0,0,0,Int & referendum paper size,Bill,B,(Roach),0,0
1,0,2003-04,SB 5442,5442,,2003-04,HB 1423,HApprop,2004-01-12,0,0,SB 5442,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-01-24,AN ACT Relating to increasing penalties for manufacturing methamphetamine;,1,Increasing penalties for manufacturing methamphetamine.,Senate,361,S-0369.1,0,0,0,0,Methamphetamine,Bill,B,(Roach),1,0
1,0,2003-04,SSB 5442,5442,,,,,2004-01-12,0,0,SSB 5442,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-02-14,AN ACT Relating to increasing penalties for manufacturing methamphetamine;,0,Increasing penalties for manufacturing methamphetamine.,Senate,361,S-1231.1,0,0,0,0,Methamphetamine,Bill,B,(Roach),0,1
1,0,2003-04,SB 5443,5443,,,,,2004-01-12,0,0,SB 5443,"By resolution, reintroduced and retained in present status.",0,S Govt Op & El,0,0,2003-01-24,AN ACT Relating to absentee ballots;,0,Revising the requirements for absentee ballots.,Senate,361,S-0810.1,0,0,0,0,Absentee ballots,Bill,B,(Roach),0,0
1,0,2003-04,SB 5444,5444,,2003-04,HB 1925,HState Govt,2004-01-12,0,0,SB 5444,"By resolution, reintroduced and retained in present status.",0,S Govt Op & El,0,0,2003-01-27,AN ACT Relating to the process for election to Washington state and federal elective office;,0,Implementing Instant Runoff Voting.,Senate,635,S-0930.1,0,0,0,0,Instant runoff voting,Bill,B,(Finkbeiner),0,0
1,0,2003-04,SB 5445,5445,,,,,2004-01-12,0,0,SB 5445,"By resolution, reintroduced and retained in present status.",0,S Hea/L-T Care,0,0,2003-01-27,AN ACT Relating to insurance coverage for neurodevelopmental therapies;,0,Requiring coverage for neurodevelopmental therapies.,Senate,3480,S-0774.1,0,0,0,0,Neurodevelopmental therapy,Bill,B,(Reardon),0,0
1,0,2003-04,SB 5446,5446,,2003-04,HB 1359,HTrans,2004-01-12,0,0,SB 5446,"By resolution, reintroduced and retained in present status.",0,S Tech & Comm,0,0,2003-01-27,AN ACT Relating to household goods carriers operating without a permit;,0,Denying telecommunications services to unlicensed household goods carriers.,Senate,174,S-0678.1,0,0,0,0,Household goods carriers,Bill,B,(Haugen),0,0
1,0,2003-04,SB 5447,5447,,2003-04,HB 1355,HLocal Gov.,2004-02-25,0,1,SB 5447,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to city assumption of water-sewer districts;,0,Requiring voter approval of certain city assumptions of water-sewer districts.,Senate,361,S-0660.1,0,0,0,0,Water-sewer districts,Bill,B,(Roach),0,0
0,0,2003-04,SB 5448,5448,,2003-04,HB 1437,HApprop,2003-03-18,0,0,SB 5448,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to tuition-setting authority at institutions of higher education;,0,Changing tuition provisions for institutions of higher education.,Senate,620,Z-0494.3,0,0,1,0,Higher edu tuition,Bill,B,(Carlson),1,0
1,0,2003-04,ESSB 5448,5448,,,,,2003-05-12,0,1,ESSB 5448,Effective date 7/27/2003.,0,C 232 L 03,0,1,2003-03-04,AN ACT Relating to tuition-setting authority at institutions of higher education;,0,Changing tuition provisions for institutions of higher education.,Senate,620,S-2163.1,0,0,1,0,Higher edu tuition,Bill,B,(Carlson),0,1
1,0,2003-04,SB 5449,5449,,,,,2004-01-12,0,0,SB 5449,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-01-27,AN ACT Relating to fiscal reform;,1,Implementing tax reform.,Senate,659,S-0392.2,0,0,0,0,Fiscal reform,Bill,B,(Thibaudeau),1,0
1,0,2003-04,ESB 5450,5450,,2003-04,HB 1438,Hsubst for,2003-05-16,1,1,ESB 5450,Effective date 8/1/2003.,0,C 353 L 03,0,1,2003-01-27,AN ACT Relating to providing incentives to reduce air pollution through the licensing and use of neighborhood electric vehicles;,1,Providing incentives to reduce air pollution through the use of neighborhood electric vehicles.,Senate,198,S-0311.1,0,0,0,0,Electric vehicles,Bill,B,(Horn),1,0
0,0,2003-04,SB 5451,5451,,2003-04,HB 1339,Hsubst for,2003-03-19,0,0,SB 5451,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to escrow agents and officers;,0,Regulating escrow agents and officers.,Senate,1583,Z-0560.1,0,0,0,1,Escrow agents and officers,Bill,B,(Benton),1,0
1,0,2003-04,SSB 5451,5451,,,,,2004-03-01,0,0,SSB 5451,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-02-21,AN ACT Relating to escrow agents and officers;,0,Regulating escrow agents and officers.,Senate,1583,S-1235.1,0,0,0,1,Escrow agents and officers,Bill,B,(Benton),1,1
0,0,2003-04,SB 5452,5452,,2003-04,HB 1340,Hsubst for,2003-02-26,0,0,SB 5452,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to check cashers and sellers;,0,Regulating check cashers and sellers.,Senate,475,Z-0503.1,0,0,1,0,Check cashers and sellers,Bill,B,(Winsley),0,0
1,0,2003-04,SSB 5452,5452,,,,,2003-04-23,0,0,SSB 5452,Effective date 7/27/2003*.,0,C 86 L 03,0,0,2003-02-07,AN ACT Relating to check cashers and sellers;,0,Regulating check cashers and sellers.,Senate,475,S-1126.1,0,0,1,0,Check cashers and sellers,Bill,B,(Winsley),1,1
1,0,2003-04,SB 5453,5453,,2003-04,HB 1439,HCommerce/Lab,2004-01-12,0,0,SB 5453,"By resolution, reintroduced and retained in present status.",0,S FinSer/Ins/H,0,0,2003-01-27,AN ACT Relating to seller disclosure of the presence of uncertified wood stoves or uncertified fireplace inserts;,0,Requiring seller disclosure of the presence of uncertified wood stoves or uncertified fireplace inserts.,Senate,316,S-0418.1,0,0,0,0,Wood stoves,Bill,B,(Oke),0,0
1,0,2003-04,SB 5454,5454,,,,,2004-01-12,0,0,SB 5454,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-01-27,AN ACT Relating to procedures for rehiring retirees of the public employees' retirement system plan 1;,0,Rehiring retirees of the public employees' retirement system plan 1.,Senate,143,S-0968.1,0,0,0,0,PERS plan 1 rehire,Bill,B,(Fraser),1,0
1,0,2003-04,SB 5455,5455,,,,,2004-01-19,0,0,SB 5455,Rules Committee refers to Committee on Highways & Transportation.,0,S Hwys & Trans,0,0,2003-01-27,AN ACT Relating to vehicle licensing subagents;,0,Creating a pilot program for renewal of drivers' licenses by subagents.,Senate,198,S-0181.1,0,0,0,0,Vehicle licensing subagents,Bill,B,(Horn),1,0
1,0,2003-04,SB 5456,5456,,2003-04,HB 2009,HEducation,2004-01-12,0,0,SB 5456,"By resolution, reintroduced and retained in present status.",0,S Education,0,0,2003-01-27,AN ACT Relating to financial literacy;,0,Requiring public school instruction in financial literacy.,Senate,1950,S-0621.1,0,0,0,0,Financial literacy,Bill,B,(Keiser),0,0
0,0,2003-04,SB 5457,5457,,,,,2003-03-17,0,0,SB 5457,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to posting of hazards to motorcycles;,0,Posting hazards to motorcycles.,Senate,198,S-0601.2,0,0,0,0,Hazards to motorcycles,Bill,B,(Horn),1,0
1,0,2003-04,SSB 5457,5457,,,,,2003-05-16,1,1,SSB 5457,Effective date 1/1/2004.,0,C 355 L 03,0,0,2003-03-05,AN ACT Relating to posting of hazards to motorcycles;,1,Posting hazards to motorcycles.,Senate,198,S-2128.1,0,0,0,0,Hazards to motorcycles,Bill,B,(Horn),1,1
1,0,2003-04,SB 5458,5458,,,,,2004-01-12,0,0,SB 5458,"By resolution, reintroduced and retained in present status.",0,S Hea/L-T Care,0,0,2003-01-27,AN ACT Relating to exemptions to certificate of need requirements for conversions of boarding home beds to nursing home beds;,0,Authorizing a certificate of need exemption for certain boarding home bed conversions.,Senate,295,S-0100.1,0,0,0,0,Boarding home bed conversion,Bill,B,(Morton),0,0
1,0,2003-04,SB 5459,5459,,2003-04,HB 1445,Hsubst for,2004-01-12,0,0,SB 5459,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to the relationship between motor vehicle manufacturers and dealers;,0,Regulating motor vehicle manufacturer and dealer relationships.,Senate,1577,S-0377.3,0,0,0,0,Vehicle manufacturer/dealer,Bill,B,(Honeyford),0,0
1,0,2003-04,SSB 5459,5459,,,,,2004-01-12,0,1,SSB 5459,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-02-19,AN ACT Relating to the relationship between motor vehicle manufacturers and dealers;,0,Regulating motor vehicle manufacturer and dealer relationships.,Senate,1577,S-1670.1,0,0,0,0,Vehicle manufacturer/dealer,Bill,B,(Honeyford),0,1
1,0,2003-04,SB 5460,5460,,2003-04,HB 1655,Hsubst for,2004-01-12,0,1,SB 5460,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to determination of disability for special parking privileges by advanced registered nurse practitioners;,0,Providing for determination of disability for special parking privileges by advanced registered nurse practitioners.,Senate,1590,S-0920.1,0,0,0,0,Special parking privileges,Bill,B,(Mulliken),1,0
1,0,2003-04,SB 5461,5461,,2003-04,HB 1785,Hsubst for,2004-01-12,0,0,SB 5461,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-27,"AN ACT Relating to disclosure of client information by mental health counselors, marriage and family therapists, and social workers;",0,Limiting disclosure of client information.,Senate,659,S-0659.1,0,0,0,0,Mental health client info,Bill,B,(Thibaudeau),0,0
1,0,2003-04,SSB 5461,5461,,,,,2004-01-12,0,0,SSB 5461,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-02-21,"AN ACT Relating to disclosure of client information by mental health counselors, marriage and family therapists, and social workers;",0,Limiting disclosure of client information.,Senate,659,S-1255.1,0,0,0,0,Mental health client info,Bill,B,(Thibaudeau),0,1
0,0,2003-04,SB 5462,5462,,2003-04,HB 1690,HCommerce/Lab,2003-03-18,0,0,SB 5462,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to the provision of greater predictability and consistency in the state wage and hour laws;,0,Adopting federal definitions for state wage and hour laws.,Senate,1590,S-0491.1,0,0,0,0,Wage and hour laws,Bill,B,(Mulliken),1,0
1,0,2003-04,SSB 5462,5462,,,,,2004-03-01,0,1,SSB 5462,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-02-27,AN ACT Relating to the provision of greater predictability and consistency in the state wage and hour laws;,0,Regarding state wage and hour laws.,Senate,1590,S-1593.5,0,0,0,0,Wage and hour laws,Bill,B,(Mulliken),0,1
1,0,2003-04,ESB 5463,5463,,2003-04,HB 1155,HRules X,2003-06-20,0,1,ESB 5463,Effective date 9/9/2003.,0,C 17 L 03 E1,0,1,2003-01-27,AN ACT Relating to a pilot project for military and overseas voters to vote over the Internet;,0,Authorizing a pilot project for military and overseas voters to vote over the Internet.,Senate,361,Z-0240.2,0,1,0,0,Military & overseas voting,Bill,B,(Roach),0,0
1,0,2003-04,SB 5464,5464,,2003-04,HB 1462,Hsubst for,2004-01-28,0,0,SB 5464,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to local government business and occupation tax on intellectual property;,1,Prohibiting local governments from imposing business and occupation tax on intellectual property.,Senate,635,S-0731.1,0,0,0,0,Intellectual property,Bill,B,(Finkbeiner),0,0
1,0,2003-04,SB 5465,5465,,2003-04,HB 1455,Hsubst for,2004-01-12,0,0,SB 5465,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to licensing and regulating money transmission and currency exchange;,0,Licensing and regulating money transmission and currency exchange.,Senate,1583,Z-0087.2,0,0,0,1,Money transmission & exchng,Bill,B,(Benton),0,0
1,0,2003-04,SSB 5465,5465,,,,,2004-01-12,0,0,SSB 5465,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-02-14,AN ACT Relating to licensing and regulating money transmission and currency exchange;,0,Licensing and regulating money transmission and currency exchange.,Senate,1583,S-1505.1,0,0,0,1,Money transmission & exchng,Bill,B,(Benton),0,1
1,0,2003-04,SB 5466,5466,,2003-04,HB 1461,HRules X,2004-01-12,0,0,SB 5466,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to stem cell research and human cloning;,0,Regulating stem cell research and human cloning.,Senate,644,S-0479.4,0,0,0,0,Stem cell research,Bill,B,(Kohl-Welles),0,0
1,0,2003-04,SSB 5466,5466,,,,,2004-01-12,0,0,SSB 5466,"By resolution, reintroduced and retained in present status.",0,S Rules X,0,0,2003-03-05,AN ACT Relating to stem cell research and human cloning;,0,Regulating stem cell research and human cloning.,Senate,644,S-2241.1,0,0,0,0,Stem cell research,Bill,B,(Kohl-Welles),0,1
1,0,2003-04,SB 5467,5467,,,,,2004-01-12,0,0,SB 5467,"By resolution, reintroduced and retained in present status.",0,S Hwys & Trans,0,0,2003-01-27,"AN ACT Relating to providing sales and use tax incentives for alternative vehicles, fuel, and equipment;",0,"Providing sales and use tax incentives for alternative vehicles, fuel, and equipment.",Senate,635,S-0637.1,0,0,0,0,Alternative vehicles,Bill,B,(Finkbeiner),0,0
1,0,2003-04,SB 5468,5468,,2003-04,HB 1818,HTrans,2004-01-12,0,0,SB 5468,"By resolution, reintroduced and retained in present status.",0,S Hwys & Trans,0,0,2003-01-27,AN ACT Relating to use of high-occupancy vehicle lanes by vehicles with low emissions;,0,Permitting low emission vehicles in HOV lanes.,Senate,635,S-0813.1,0,0,0,0,Low-emissions vehicles,Bill,B,(Finkbeiner),0,0
1,0,2003-04,SB 5469,5469,,,,,2004-01-12,0,0,SB 5469,"By resolution, reintroduced and retained in present status.",0,S Hwys & Trans,0,0,2003-01-27,AN ACT Relating to providing incentives to use clean alternative fuel vehicles;,0,Providing incentives to use clean alternative fuel vehicles.,Senate,635,S-0658.2,0,0,0,0,Clean alt fuel vehicles,Bill,B,(Finkbeiner),0,0
1,0,2003-04,SB 5470,5470,,,,,2004-01-12,0,0,SB 5470,"By resolution, reintroduced and retained in present status.",0,S Judiciary,0,0,2003-01-27,AN ACT Relating to investigation of potential acts of terrorism;,0,Authorizing additional tools for investigation of potential acts of terrorism.,Senate,8159,S-0764.1,0,0,0,0,Investigation of terrorism,Bill,B,(Brandland),0,0
1,0,2003-04,SB 5471,5471,,,,,2004-01-12,0,0,SB 5471,"By resolution, reintroduced and retained in present status.",0,S Judiciary,0,0,2003-01-27,AN ACT Relating to appeals by the state or local governments in criminal cases;,0,Revising rules for appeal by the state and local governments in criminal cases.,Senate,3472,S-0197.1,0,0,0,0,Criminal case appeals,Bill,B,(Esser),0,0
1,0,2003-04,SB 5472,5472,,,,,2004-01-12,0,0,SB 5472,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-01-27,AN ACT Relating to a tax exemption for property that has declined in value due to shoreline regulation;,1,Providing a tax exemption for property that has declined in value due to shoreline regulation.,Senate,1590,S-0907.1,0,0,0,0,Shoreline property tx exmptn,Bill,B,(Mulliken),1,0
1,0,2003-04,SSB 5472,5472,,,,,2004-01-12,0,0,SSB 5472,"By resolution, reintroduced and retained in present status.",0,S Ways & Means,0,0,2003-02-19,AN ACT Relating to a tax exemption for property that has declined in value due to shoreline regulation;,0,Providing a tax exemption for property that has declined in value due to shoreline regulation.,Senate,1590,S-1334.1,0,0,0,0,Shoreline property tx exmptn,Bill,B,(Mulliken),0,1
0,0,2003-04,SB 5473,5473,,,,,2003-03-16,0,0,SB 5473,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to providing law enforcement officers with training in interaction with developmentally disabled and mentally ill persons;,1,Requiring the criminal justice training commission to train officers on interacting with developmentally disabled and mentally ill persons.,Senate,1595,S-0246.1,0,0,0,0,Law officer training,Bill,B,(Regala),1,0
1,0,2003-04,SSB 5473,5473,,,,,2003-05-14,1,1,SSB 5473,Effective date 7/27/2003.,0,C 270 L 03,0,0,2003-02-21,AN ACT Relating to providing law enforcement officers with training in interaction with persons with a developmental disability or mental illness;,1,Requiring the criminal justice training commission to train officers on interacting with persons with a developmental disability or mental illness.,Senate,1595,S-1585.3,0,0,0,0,Law officer training,Bill,B,(Regala),1,1
0,0,2003-04,SB 5474,5474,,,,,2003-03-16,0,0,SB 5474,1st substitute bill substituted.,0,S subst for,0,0,2003-01-27,AN ACT Relating to improving services for kinship caregivers;,0,Creating a kinship caregiver's authorization affidavit.,Senate,1595,S-0868.1,0,0,0,0,Kinship caregivers,Bill,B,(Regala),0,0
1,0,2003-04,SSB 5474,5474,,,,,2004-03-01,0,1,SSB 5474,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-03-03,AN ACT Relating to improving services for kinship caregivers;,0,Creating a kinship caregiver's authorization affidavit.,Senate,1595,S-1919.1,0,0,0,0,Kinship caregivers,Bill,B,(Regala),1,1
1,0,2003-04,SB 5475,5475,,,,,2004-03-01,0,1,SB 5475,"Senate Rules ""X"" file.",0,S Rules X,0,0,2003-01-27,AN ACT Relating to limiting courses of instruction that are exclusive to research institutions of higher education;,0,Limiting courses of instruction that are exclusive to research institutions of higher education.,Senate,198,S-0498.1,0,0,0,0,Hghr edu engineering courses,Bill,B,(Horn),0,0
